name,geometry.location.lat,geometry.location.lng,review_text,review_rating
Williams Landing Sports Reserve,-37.8613917,144.7500185,"['Good facilities. Two ovals, one flood lit, and a number of tennis courts, some flood lit, and cricket nets. What more could you ask for. Oh.. and a kiddies parks too.. nice walking tracks around the ovals,  and a super pavilion. Not too crowded too. Number of clubs are operating so you could start serious sports, or get your kids involved. Plans are afoot to convert a bare area in the  reserve to a dog park!!', 'Doesn’t seem like soccer field needs proper maintenance', 'Immaculately maintained field with natural grass. Some rubbish left on the fields regularly, often blowing out of bins or brought by the Ibis birds and crows, as often as people leave it there.\nVery nice area though', 'Wow, I think this place made housing price sky rocketing of Williams Landing. It had got beautiful well maintained all grounds. Tennis courts are great. The basketball court and two other grounds for footy or Cricket are awesome. There is a kids play area as well. I love this place and you will love Hilo.', 'Great people, amazing canteen. Make sure you try the burgers or the egg & bacon roll. The BEST around!']","[4, 3, 5, 5, 4]"
Egan Reserve Dog Off Leash Area,-37.75179809999999,144.9810084,[],[]
Morris Reserve Dog Off Leash Area,-37.7483862,144.9324333,[],[]
Anderson Reserve Dog Off Leash Area,-37.7498474,144.9582855,[],[]
Fletcher Longfellow Park,-37.7559716,144.9778971,[],[]
A.H Capp Reserve Dog Off Leash Area,-37.7493553,144.9819573,[],[]
Shore Reserve Dog Off Leash Area,-37.7482687,144.9434639,[],[]
Jones Park Dog Off Leash Area,-37.7611957,144.979356,[],[]
Under the Tracks Dog Run,-37.7497334,144.9623915,"['Great little park to throw the ball about for a bit. Good shade on a hot day.', 'Average dog park, smallish - but cleverly situated under train tracks. Nothing special about it but nothing wrong with it either given it’s in a fairly built up area.', ""Basic dog park... But great when it's raining as it is very sheltered"", 'Great park to hide away from the rain', '']","[5, 3, 5, 5, 5]"
Roberts Reserve Dog Off Leash Area,-37.7601445,144.9810917,[],[]
Fraser Reserve Dog Off Leash Area,-37.7555019,144.9353847,[],[]
Alf Pearce Reserve Fenced Dog Park,-37.7342486,144.9109125,[],[]
Brearley Reserve Dog Off Leash Area,-37.739914,144.9349152,[],[]
Alf Pearce Reserve,-37.734319,144.909932,[],[]
Allison Park,-37.7485354,144.9147474,"['Nice little hidden away park. Certainly more kid friendly than the old days when it was a baseball diamond, though that was certainly great for kids who loved climbing.', 'A quiet tucked away park perfect for littles and learner bicycle riders.', ""Grass/lawn on the open area is all weed. Move off the concrete paths and you'll get wet feet. Needs to be returned and cut more often"", 'Potentially excellent park. Wish the grass would get cut a bit more frequently!', 'Was pretty great, the kids had a great time doing bike jumps. Very happy']","[4, 5, 2, 3, 4]"
Esslemont Reserve Dog Off Leash Area,-37.7318655,144.9263309,[],[]
Shiels Reserve Dog Off Leash Area,-37.760387,144.93975,[],[]
Dunstan Reserve,-37.7548371,144.9400936,"['Beautiful Park, really well maintained and a great places for all occasions. I’ve taken the dogs through here a heaps of times, love this park!', 'Ok soccer pitch, got footy oval next to it so good if want to play footy & soccer?!', 'Good new outdoor gym equipment. Just be careful with some Polish? Scotish? accent small kids (3-6yr?)with mum. Kids run around gym equipments, swinging around when I Was using equipment. No discipline, just talking to other mother while Kids were running wild like horse. Even with cough!! My Experience affected by these people, sad...', 'Pleasant green space away from the noise of the city. Features community gardens and sports ovals', ""This is a stop we do when travelling to cobram from  Melbourne our dogs get a run and there's a tap for fresh water, and toilets were open.""]","[5, 3, 3, 4, 5]"
JP Fawkner Reserve Dog Off Leash Area,-37.7199646,144.9110027,[],[]
Stadium Drive Off-leash Dog Park,-37.7137697,144.8581005,[],[]
Boeing Reserve Dog Off Leash Area,-37.7120833,144.8999034,[],[]
Kingsford Smith Ulm Reserve Dog Off Leash Area,-37.7100726,144.9024344,[],[]
Trade Park Reserve Dog Off Leash Area,-37.6963474,144.875519,[],[]
Leo Dineen Reserve Dog Off Leash Area,-37.7039073,144.8756787,[],[]
J P Fawkner Reserve,-37.71888879999999,144.9115755,"['Great place for VAFA amateur footy with Therry Penola Lions and VTCA Turf Cricket with the Saints for Men and Women. All abilities inclusive with a great social friendly atmosphere', 'Good for bike riding and walking the dog', 'Nice little playground and walking track. Good for a picnic', 'Great open space with good walking tracks along the creek.', 'A great park to come to for your sporting and recreation activities. With Oak Park tennis club and football club all together and a bridge to cross over to get onto the Moonee ponds creek trail bike track to take you all the way to the city. And Francis Winifred cafe at the entrance to the park. What better location could you ask for.']","[5, 5, 5, 4, 5]"
Parkside Reserve,-37.741561,144.8542344,[],[]
Hosken Reserve Dog Off Leash Area,-37.724282,144.9574908,[],[]
Richards Reserve Fenced Dog Park,-37.7289729,144.9548508,[],[]
Richards Reserve,-37.7296682,144.9556333,[],[]
Austin Crescent Reserve Dog Off Leash Area,-37.7268413,144.930235,[],[]
Edgars Creek Parkland,-37.7322545,144.9744916,[],[]
Rayner Reserve Dog Off Leash Area,-37.7216868,144.9267888,[],[]
K W Joyce Reserve Dog Off Leash Area,-37.7200642,144.9341,[],[]
Jackson Reserve Dog Off Leash Area,-37.7318119,144.9771855,[],[]
Hallam Reserve Dog Off Leash Area,-37.718726,144.9456896,[],[]
Bridges Reserve Dog Off Leash Area,-37.7421002,144.9687285,[],[]
McDonald Reserve Dog Off Leash Area,-37.741693,144.9733751,[],[]
Parker Reserve,-37.7223055,144.9673789,[],[]
Sewell Reserve Dog Off Leash Area,-37.7076905,144.9344514,[],[]
Martin Reserve Dog Off Leash Area,-37.7057341,144.9518367,[],[]
Charles Mutton Reserve Dog Off Leash Area,-37.7135349,144.9704824,[],[]
Coburg Bush Reserve Dog Off Leash Area,-37.7413523,144.9548927,[],[]
Tony Mommson Reserve Dog Off Leash Area,-37.7057797,144.9444918,[],[]
Foletta Park,-37.77220399999999,144.9652277,"['A safe, nice park. Very good for children', 'A very quite but pleasant park for children ... and grandparents.', 'Beautiful park I love the way it fenced off.', 'Just passed it in the car', '']","[5, 4, 5, 3, 5]"
Elmhurst Park Fenced Dog Park,-37.6949827,144.8864185,[],[]
Moomba Park Dog Off Leash Area,-37.6952655,144.9747477,[],[]
Ginifer Reserve Dog Off Leash Area,-37.6896713,144.899775,[],[]
John Coutts Reserve Dog Off Leash Area,-37.6946093,144.8994488,[],[]
Will Will Rook Dog Off Leash Area,-37.6854523,144.9382095,[],[]
Jacana Reserve Dog Off Leash Area,-37.6831469,144.9033272,[],[]
Tullamarine Reserve Dog Off Leash Area,-37.6917809,144.8746155,[],[]
Broadmeadows Valley Park Dog Off Leash Area,-37.6781,144.9067715,[],[]
Seabrook Reserve Dog Off Leash Area,-37.6833422,144.9328543,[],[]
Broadmeadows Valley Park (Barry Road) Dog Off Leash Area,-37.6653748,144.912154,[],[]
Broadmeadows Fenced Dog Park,-37.6641802,144.9132195,[],[]
Gibb Reserve Dog Off Leash Area,-37.66782329999999,144.9323268,[],[]
Mayer Park Dog Off Leash Area,-37.7587127,144.9859186,[],[]
Crispe Park Dog Off Leash Area,-37.7218799,144.9977106,[],[]
Edwardes Lake Park Dog Off-Lead Area,-37.711693,144.9908315,[],[]
W. R. Larkins Reserve Dog Off Leash Area,-37.7311251,144.9878877,[],[]
Cash Reserve Dog Off Leash Area,-37.7249952,144.9811096,[],[]
Henderson Park Dog Off Leash Area,-37.7542819,144.9966821,[],[]
Moomba Park Dog park,-37.6970867,144.9779292,[],[]
Bowden Reserve Dog Off Leash Area,-37.7436495,144.9791757,[],[]
Greenvale Recreation Reserve Dog Off Leash Area,-37.634165,144.8690221,[],[]
Willowbrook Reserve Dog Off Leash Area,-37.6755995,144.8837243,[],[]
Carrick Reserve Dog Off Leash Area,-37.6830878,144.8955259,[],[]
Bradford Avenue Reserve Dog Off Leash Area,-37.6403054,144.8883942,[],[]
Westmeadows Reserve Dog Off Leash Area,-37.6744311,144.8864359,[],[]
Bulla Recreation Reserve Dog Off Leash Area,-37.6322978,144.8062527,[],[]
Jacana Valley Dog Off Leash Area,-37.6885552,144.906426,[],[]
Kingsford Smith Ulm Reserve,-37.7097935,144.9009655,"['A small playground that has a large slide, rock climbing wall, steering wheel, shop front, monkey bars, ladybird rocker/springer, musical poles, two swing/ hanging bars, spinning cup, normal swing, toddler swing and birds nest swing, ladybird seasaw, wooden animal statues frog, owl and turtle, tree stumps, logs and rocks to walk on. Undercover cover tables with bench seats and other seats around, drinking tap, rubish bins and tolite with change table. Right next to the play ground is a:fenced in dog park. If your lucky you can see a train going across the bridge or a airplane or helicopter landing and taking off', 'Wonderful place to refresh your mind and body with your kids. The views are fantastic and amazing 😍.It is beautiful When the train crossing the bridge 😍 we really like the Reserve 😍 I personally advise you to walk and enjoy your time here 👌', 'Amazing place for viewing sunsets, doing exercise, meditating, cycling, taking dogs for a walk, childrens park and amazing landscapes for photography :)', 'Loved it and Max (the golden retriever) was in heaven.', ""It's a nice place for walking, running, relaxing 👌👌👌""]","[4, 5, 5, 5, 5]"
Boeing Reserve,-37.7160076,144.9002483,[],[]
Seth Raistrick Reserve Dog Off Leash Area,-37.6767892,144.9565463,[],[]
Campbell Reserve,-37.7561036,144.9776507,[],[]
Bolinda Road Dog Off Leash Area,-37.6825901,144.9683259,[],[]
Gilmour Park,-37.7536141,144.9704572,"['Great playground, nice and kinda big grass area for soccer, football and for dogs. Also a great meeting area for get-togethers, especially for the kids and parents from Moreland Primary school', 'Would be better if it was totally enclosed and was an off lead dog park. As there is a strip of grass in the side that would be good to exercise the dog.', 'Great park but could use some new picnic tables or a refurb for the old ones', '', '']","[5, 4, 5, 4, 5]"
Whittlesea Public Gardens Fenced Dog Park,-37.6697948,144.9834764,[],[]
Broadmeadows Valley Park (Northern Reach) Dog Off Leash Area,-37.6485143,144.9169463,[],[]
Progress Reserve Dog Off Leash Area,-37.6604126,144.9295453,[],[]
Laura Douglas Reserve,-37.66800000000001,144.94,[],[]
Lakeside Drive Dog Off Leash Area,-37.6318233,144.9334822,[],[]
Hothlyn Drive Reserve Dog Off Leash Area,-37.6101022,144.9348341,[],[]
Aitken Creek Dog Off Leash Area,-37.6045126,144.9365919,[],[]
Rupert Wallace Reserve,-37.694252,144.9360393,[],[]
Jacana Reserve,-37.6832647,144.9040706,"['Have walked the trails here for almost a year now. Such a great idea to put walking tracks there.', 'Nice place to walk the dog or stroll beside the creek snd watch the wildlife', 'Nice playground and reserve for a little walk.', 'Loved it was nice walking around to the park and across the river to feed the ducks', 'Great place to take the dog for a walk and let them run.  A bit of an oasis escape from the suburban environment.']","[5, 5, 4, 5, 5]"
Dog park?,-37.671845,144.9577817,[],[]
Adams Reserve Dog Off Leash Area,-37.7505029,145.0053322,[],[]
G.H. Mott Reserve Dog Off Leash Area,-37.7440712,145.0099335,[],[]
T.W. Blake Park Dog Off Leash Area,-37.74100749999999,145.0251062,[],[]
Darling Gardens Off-Leash Area,-37.7904022,144.9926258,[],[]
P G Sadler Reserve,-37.86688030000001,144.8928647,"['A good park opposite the beach with a variety of equipment for all ages, plenty of grass areas for the kids to run around on also. Also has nearby public toilets which is good.', 'Large space. You can go to the beach nearby.', 'Great playground area for the kids.  Across the road from the beach. Plenty of space.', 'Good playground at the eastern end with slides, rockers, swings of different heights, monkey bars and climbing frames.', ""The reserve:\nThe reserve covers children's play area and Hudson Bay beach. Usually not very crowded, this place is a very good weekend getaway if you have limited time. The beach has great views for walkers.\n\nWhat can you do here?\nThe water isn't only waist deep (for an average adult) for a long way into the bay and while it is too cold for getting wet in winters, it definitely is fun during summer's.\nOn a cool windy day, thanks to the sparse crowds you can fly kites or play on the beach sand.\nThe waters are not good for surfing nor they produce big waves, but that are very clear and I have seen people snorkeling here.  Fishing is another popular pastime for people visiting.\n\nOther interesting places nearby:\nScience works museum,  Williamstown\n\nParking:\nPaid parking available from 4$ per hour right at the beach, while free parking is also available for up to 2P on approaching roads.""]","[5, 5, 5, 4, 4]"
